Monthly_Inhand_Salary,Delay_from_due_date,Outstanding_Debt,Credit_History_Age,Credit_Score_Encoded,Num_of_Loan_Types,Credit_Mix_Good,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes
5862.330000000001,18,1619.22,140.0,0,7,0,0,1
5862.330000000001,18,1619.22,143.0,0,7,0,0,1
5862.330000000001,16,1619.22,144.0,0,7,0,0,1
5862.330000000001,21,1619.22,145.0,0,7,0,0,1
7417.443333333334,11,1429.35,262.0,2,4,1,1,0
7417.443333333334,8,1429.35,264.0,2,4,1,1,0
3848.6825,60,2080.28,185.0,0,2,0,0,1
3848.6825,59,2080.28,188.0,0,2,0,0,1
3848.6825,55,2080.28,189.0,0,2,0,0,1
900.0812500000002,18,2389.96,161.0,0,6,0,0,1
900.0812500000002,18,2389.96,163.0,0,6,0,0,1
900.0812500000002,18,2389.96,166.0,0,6,0,0,1
900.0812500000002,18,2389.96,167.0,1,6,0,0,1
1022.5020833333332,8,820.12,394.0,0,2,1,1,0
1022.5020833333332,8,820.12,396.0,1,2,1,1,0
1022.5020833333332,7,820.12,397.0,1,2,1,0,0
6746.080000000001,27,4732.06,150.0,1,5,0,0,1
6746.080000000001,28,4732.06,151.0,1,5,0,0,0
6746.080000000001,25,4732.06,153.0,1,5,0,0,1
6746.080000000001,28,4732.06,155.0,1,5,0,0,1
6746.080000000001,28,4732.06,156.0,1,5,0,0,1
2631.593333333333,5,48.95,205.0,2,2,1,1,0
2631.593333333333,5,48.95,206.0,1,2,1,1,0
2631.593333333333,5,48.95,207.0,2,2,1,1,0
2631.593333333333,5,48.95,210.0,1,2,1,1,0
1154.38875,9,912.94,270.0,1,1,1,1,0
1154.38875,4,912.94,271.0,1,1,1,1,0
1154.38875,9,912.94,272.0,1,1,1,1,0
1154.38875,11,912.94,273.0,1,1,1,1,0
1154.38875,13,912.94,274.0,1,1,1,0,0
6918.541666666668,6,1188.93,232.0,1,3,1,1,0
6918.541666666668,6,1188.93,233.0,1,3,1,1,0
6918.541666666668,6,1188.93,236.0,0,3,1,1,0
6918.541666666668,6,1188.93,237.0,0,3,1,1,0
1417.8066666666666,46,3645.12,67.0,1,5,0,0,1
1417.8066666666666,46,3645.12,69.0,0,5,0,0,1
1417.8066666666666,46,3645.12,70.0,0,5,0,0,0
1417.8066666666666,46,3645.12,71.0,0,5,0,0,0
1417.8066666666666,46,3645.12,72.0,0,5,0,0,1
1417.8066666666666,45,3645.12,73.0,0,5,0,0,1
4943.653333333333,36,3745.69,116.0,0,8,0,0,0
4943.653333333333,40,3745.69,121.0,0,8,0,0,1
4943.653333333333,36,3745.69,123.0,0,8,0,0,0
1438.51625,13,291.71,285.0,1,1,1,1,0
1438.51625,13,291.71,288.0,1,1,1,1,0
1438.51625,13,291.71,289.0,1,1,1,1,0
1438.51625,16,291.71,290.0,0,1,1,1,0
1438.51625,13,291.71,291.0,0,1,1,1,0
2278.350000000001,11,1109.03,257.0,1,1,0,0,1
2278.350000000001,16,1109.03,258.0,1,1,0,0,1
2278.350000000001,11,1109.03,260.0,1,1,0,0,1
2278.350000000001,11,1109.03,262.0,1,1,0,0,1
2278.350000000001,6,1109.03,264.0,1,1,0,0,1
2151.3575,9,905.18,295.0,1,4,1,1,0
2151.3575,9,905.18,296.0,0,4,1,1,0
10949.7825,2,804.31,296.0,0,1,1,0,0
10949.7825,2,804.31,297.0,1,1,1,1,0
10949.7825,2,804.31,298.0,1,1,1,1,0
2671.7000000000007,1,564.79,357.0,2,3,1,1,0
2671.7000000000007,-1,564.79,359.0,2,3,1,1,0
1262.7475,19,2000.14,95.0,1,7,0,0,1
1262.7475,19,2000.14,98.0,1,7,0,0,1
1262.7475,19,2000.14,99.0,1,7,0,0,1
1262.7475,19,2000.14,100.0,1,7,0,0,0
2270.71,9,576.2,374.0,2,1,1,1,0
2270.71,9,576.2,376.0,2,1,1,1,0
2270.71,14,576.2,378.0,2,1,1,1,0
2270.71,14,576.2,380.0,1,1,1,1,0
2277.350833333333,0,1252.87,209.0,2,4,1,0,0
2277.350833333333,0,1252.87,210.0,2,4,1,1,0
2277.350833333333,0,1252.87,212.0,2,4,1,1,0
1513.3766666666668,8,92.04,220.0,1,1,0,1,0
1513.3766666666668,4,92.04,221.0,1,1,0,1,0
1513.3766666666668,8,92.04,222.0,1,1,0,1,0
1513.3766666666668,8,92.04,224.0,1,1,0,1,0
1513.3766666666668,8,92.04,225.0,1,1,0,1,0
7200.923333333332,10,182.89,314.0,2,3,1,1,0
7200.923333333332,8,182.89,315.0,2,3,1,1,0
7200.923333333332,5,182.89,317.0,2,3,1,1,0
7200.923333333332,3,182.89,320.0,2,3,1,1,0
3957.839166666666,2,1162.52,339.0,2,2,1,1,0
3957.839166666666,3,1162.52,341.0,2,2,1,1,0
3957.839166666666,3,1162.52,344.0,2,2,1,1,0
2480.0066666666667,31,317.33,284.0,1,4,0,1,0
2480.0066666666667,28,317.33,285.0,1,4,0,1,0
2480.0066666666667,28,317.33,286.0,1,4,0,1,0
2480.0066666666667,28,317.33,291.0,1,4,0,1,0
2308.865,7,1204.12,260.0,1,1,0,0,0
2308.865,8,1204.12,264.0,1,1,0,0,1
6459.509999999998,17,567.53,164.0,1,6,0,0,1
6459.509999999998,17,567.53,167.0,1,6,0,0,1
6459.509999999998,17,567.53,168.0,1,6,0,0,1
6459.509999999998,17,567.53,170.0,1,6,0,0,1
10017.383333333331,13,1361.12,335.0,2,3,1,1,0
10017.383333333331,13,1361.12,337.0,2,3,1,1,0
10017.383333333331,10,1361.12,338.0,2,3,1,1,0
1176.585,48,2168.76,215.0,0,7,0,0,1
1176.585,48,2168.76,216.0,0,7,0,0,1
1176.585,48,2168.76,217.0,1,7,0,0,1
1176.585,48,2168.76,218.0,1,7,0,0,1
1176.585,48,2168.76,221.0,1,7,0,0,1
8895.5175,9,1189.51,333.0,1,3,1,1,0
8895.5175,12,1189.51,335.0,2,3,1,1,0
8895.5175,12,1189.51,337.0,2,3,1,1,0
8895.5175,12,1189.51,338.0,2,3,1,1,0
6583.556666666666,47,1738.0,133.0,0,2,0,0,1
6583.556666666666,47,1738.0,134.0,0,2,0,0,0
6583.556666666666,47,1738.0,138.0,1,2,0,0,1
2105.72,30,915.19,152.0,1,1,0,0,1
2105.72,33,915.19,153.0,1,1,0,0,1
2105.72,30,915.19,155.0,1,1,0,0,0
2105.72,30,915.19,156.0,1,1,0,0,1
2105.72,30,915.19,157.0,1,1,0,0,1
1021.0433333333332,60,2290.91,117.0,0,2,0,0,1
1021.0433333333332,60,2290.91,118.0,0,2,0,0,1
1021.0433333333332,58,2290.91,119.0,1,2,0,0,1
1021.0433333333332,64,2290.91,123.0,1,2,0,0,1
896.1037500000001,45,3804.76,65.0,1,9,0,0,1
896.1037500000001,41,3804.76,66.0,1,9,0,0,1
896.1037500000001,46,3804.76,67.0,1,9,0,0,1
896.1037500000001,41,3804.76,70.0,1,9,0,0,1
896.1037500000001,41,3804.76,72.0,1,9,0,0,1
2449.346666666667,29,1216.47,324.0,0,2,1,1,0
2449.346666666667,29,1216.47,326.0,0,2,1,1,0
1291.7291666666667,27,3088.8,49.0,1,6,0,0,1
1291.7291666666667,27,3088.8,53.0,1,6,0,0,1
1291.7291666666667,27,3088.8,55.0,1,6,0,0,1
2328.765,31,2599.23,110.0,1,4,0,0,1
2328.765,31,2599.23,111.0,0,4,0,0,1
2328.765,31,2599.23,112.0,1,4,0,0,1
2328.765,30,2599.23,113.0,1,4,0,0,1
2328.765,27,2599.23,114.0,1,4,0,0,1
2328.765,31,2599.23,115.0,1,4,0,0,1
5093.0275,17,950.59,374.0,0,1,1,1,0
5093.0275,17,950.59,377.0,0,1,1,0,0
5093.0275,17,950.59,378.0,0,1,1,0,0
541.6,47,3383.54,57.0,1,6,0,0,1
541.6,52,3383.54,58.0,1,6,0,0,1
3382.525,15,4653.37,64.0,0,9,0,0,1
3382.525,15,4653.37,65.0,1,9,0,0,1
3382.525,15,4653.37,66.0,0,9,0,0,1
3382.525,15,4653.37,67.0,0,9,0,0,0
3382.525,15,4653.37,68.0,0,9,0,0,1
3382.525,15,4653.37,69.0,1,9,0,0,1
1492.8908333333331,20,844.75,274.0,1,2,0,0,1
1492.8908333333331,20,844.75,276.0,1,2,0,0,1
1492.8908333333331,15,844.75,277.0,1,2,0,0,1
1492.8908333333331,20,844.75,278.0,1,2,0,0,1
1492.8908333333331,20,844.75,281.0,1,2,0,0,1
7276.005,12,919.31,340.0,2,1,1,1,0
7276.005,12,919.31,341.0,2,1,1,1,0
7276.005,12,919.31,344.0,1,1,1,1,0
7276.005,11,919.31,345.0,2,1,1,1,0
7276.005,12,919.31,346.0,2,1,1,1,0
7276.005,12,919.31,347.0,2,1,1,1,0
4420.6375,15,1883.61,181.0,0,7,0,0,1
4420.6375,15,1883.61,182.0,1,7,0,0,1
4420.6375,11,1883.61,184.0,0,7,0,0,1
4420.6375,10,1883.61,187.0,1,7,0,0,1
4420.6375,17,1883.61,188.0,0,7,0,0,1
8159.45,21,82.11,304.0,2,1,1,1,0
8159.45,18,82.11,308.0,2,1,1,1,0
1053.1637500000004,16,1948.98,73.0,0,7,0,0,1
1053.1637500000004,16,1948.98,74.0,1,7,0,0,0
1053.1637500000004,16,1948.98,77.0,0,7,0,0,1
1053.1637500000004,16,1948.98,78.0,1,7,0,0,1
1053.1637500000004,16,1948.98,79.0,1,7,0,0,1
1053.1637500000004,16,1948.98,80.0,0,7,0,0,1
3859.6075,15,2681.08,54.0,0,6,0,0,1
6341.346666666667,27,748.11,224.0,1,2,0,1,0
6341.346666666667,27,748.11,225.0,1,2,0,1,0
1777.6575,17,1165.64,261.0,1,3,0,0,0
1777.6575,17,1165.64,264.0,1,3,0,1,0
9995.1275,7,684.03,360.0,1,3,1,1,0
9995.1275,7,684.03,363.0,1,3,1,1,0
9995.1275,7,684.03,364.0,2,3,1,1,0
11512.516666666668,13,971.34,354.0,1,2,0,1,0
1852.1391666666664,39,1515.99,174.0,1,7,0,0,1
8336.045,25,100.85,253.0,1,2,0,1,0
8336.045,28,100.85,254.0,1,2,0,1,0
8336.045,25,100.85,258.0,1,2,0,1,0
552.1662500000001,17,2056.61,89.0,0,7,0,0,1
552.1662500000001,20,2056.61,91.0,1,7,0,0,1
552.1662500000001,20,2056.61,93.0,0,7,0,0,1
1651.58375,8,532.1,185.0,0,2,1,1,0
1651.58375,7,532.1,186.0,1,2,1,0,0
1651.58375,7,532.1,187.0,0,2,1,1,0
1651.58375,7,532.1,189.0,1,2,1,1,0
1651.58375,12,532.1,190.0,0,2,1,1,0
2633.028333333333,10,2162.63,177.0,0,4,0,0,1
811.0741666666668,16,1383.25,236.0,1,3,0,0,1
811.0741666666668,16,1383.25,237.0,1,3,0,0,1
811.0741666666668,17,1383.25,239.0,1,3,0,0,1
811.0741666666668,16,1383.25,240.0,1,3,0,0,1
811.0741666666668,19,1383.25,241.0,1,3,0,0,1
8252.356666666668,14,103.13,312.0,1,1,0,0,1
8252.356666666668,16,103.13,313.0,1,1,0,0,1
8252.356666666668,16,103.13,314.0,2,1,0,0,1
8252.356666666668,20,103.13,315.0,2,1,0,0,1
8252.356666666668,16,103.13,317.0,2,1,0,0,1
2977.603333333333,18,772.35,225.0,1,4,0,0,1
2977.603333333333,18,772.35,226.0,1,4,0,0,1
2977.603333333333,18,772.35,227.0,1,4,0,0,1
2977.603333333333,18,772.35,229.0,1,4,0,0,1
2977.603333333333,18,772.35,231.0,1,4,0,0,1
2977.603333333333,18,772.35,232.0,1,4,0,0,1
722.0816666666666,54,3716.71,125.0,1,8,0,0,1
722.0816666666666,54,3716.71,127.0,1,8,0,0,1
722.0816666666666,53,3716.71,128.0,1,8,0,0,1
722.0816666666666,58,3716.71,129.0,1,8,0,0,1
722.0816666666666,54,3716.71,131.0,1,8,0,0,1
9095.8825,28,914.63,220.0,1,3,0,0,1
9095.8825,28,914.63,221.0,1,3,0,0,1
9095.8825,28,914.63,223.0,1,3,0,0,1
9095.8825,28,914.63,226.0,1,3,0,0,0
9095.8825,28,914.63,227.0,1,3,0,0,1
5757.740000000002,16,655.37,345.0,1,3,0,1,0
5757.740000000002,16,655.37,346.0,1,3,0,1,0
5757.740000000002,11,655.37,347.0,1,3,0,1,0
5757.740000000002,16,655.37,349.0,1,3,0,1,0
1741.4758333333332,24,3397.76,11.0,0,9,0,0,0
1741.4758333333332,20,3397.76,13.0,1,9,0,0,1
1613.0563854028107,23,3397.76,17.0,1,9,0,0,1
1115.69625,14,76.19,281.0,1,2,0,0,1
1115.69625,12,76.19,287.0,1,2,0,0,1
13627.17,6,773.94,307.0,2,2,1,0,0
13627.17,6,773.94,308.0,2,2,1,1,0
13627.17,2,773.94,313.0,1,2,1,0,0
2524.070833333333,9,1354.13,229.0,1,4,0,0,1
2524.070833333333,12,1354.13,233.0,1,4,0,0,1
2524.070833333333,9,1354.13,234.0,1,4,0,0,1
2524.070833333333,9,1354.13,235.0,1,4,0,0,1
2524.070833333333,9,1354.13,236.0,1,4,0,0,1
2934.536666666667,11,1185.95,260.0,2,4,1,1,0
2934.536666666667,11,1185.95,261.0,2,4,1,1,0
2934.536666666667,11,1185.95,262.0,2,4,1,1,0
2934.536666666667,11,1185.95,263.0,2,4,1,1,0
981.7591666666668,25,2575.87,215.0,0,4,0,0,1
981.7591666666668,25,2575.87,218.0,1,4,0,0,1
981.7591666666668,21,2575.87,219.0,1,4,0,0,1
981.7591666666668,25,2575.87,220.0,1,4,0,0,1
981.7591666666668,25,2575.87,221.0,1,4,0,0,1
8600.5625,3,629.61,315.0,2,2,1,1,0
12017.99,21,1279.09,326.0,2,4,1,0,0
12017.99,18,1279.09,327.0,2,4,1,1,0
3663.845,27,1102.66,206.0,1,2,0,0,1
3663.845,27,1102.66,207.0,1,2,0,0,1
3663.845,27,1102.66,208.0,1,2,0,0,1
3663.845,24,1102.66,213.0,1,2,0,0,1
8263.196666666667,10,704.92,366.0,1,3,0,0,1
3781.56,27,4764.13,103.0,0,9,0,0,0
3781.56,27,4764.13,105.0,1,9,0,0,1
2996.2808333333337,2,1473.17,221.0,1,4,1,1,0
2996.2808333333337,0,1473.17,224.0,1,4,1,1,0
2996.2808333333337,0,1473.17,226.0,2,4,1,1,0
975.8541666666664,21,2464.02,82.0,1,6,0,0,1
975.8541666666664,23,2464.02,83.0,0,6,0,0,1
975.8541666666664,26,2464.02,88.0,1,6,0,0,0
3296.0725,19,3483.9,161.0,0,5,0,0,1
3296.0725,19,3483.9,166.0,0,5,0,0,1
3296.0725,22,3483.9,167.0,0,5,0,0,1
8812.29,20,715.37,376.0,1,2,1,1,0
8812.29,11,715.37,378.0,2,2,1,1,0
7810.766878898677,15,715.37,379.0,2,2,1,1,0
7810.766878898677,15,715.37,382.0,1,2,1,1,0
6410.3725,13,1447.18,264.0,1,4,0,0,0
6410.3725,10,1447.18,265.0,1,4,0,0,1
6410.3725,13,1447.18,270.0,1,4,0,0,1
5030.591666666666,19,401.33,357.0,2,4,1,1,0
1985.5193131955905,9,542.72,230.0,1,4,1,1,0
1985.5193131955905,9,542.72,231.0,1,4,1,1,0
1985.5193131955905,8,542.72,232.0,1,4,1,0,0
1985.5193131955905,9,542.72,233.0,1,4,1,1,0
5336.54,52,2423.74,162.0,0,5,0,0,1
5336.54,52,2423.74,163.0,0,5,0,0,1
5336.54,52,2423.74,165.0,1,5,0,0,1
5336.54,52,2423.74,166.0,0,5,0,0,1
5336.54,52,2423.74,167.0,0,5,0,0,1
3704.614166666666,8,1353.86,191.0,2,2,1,1,0
3704.614166666666,8,1353.86,192.0,2,2,1,1,0
3704.614166666666,8,1353.86,193.0,2,2,1,1,0
3704.614166666666,8,1353.86,196.0,2,2,1,1,0
3704.614166666666,5,1353.86,198.0,2,2,1,1,0
1572.0566666666666,24,2272.07,173.0,0,7,0,0,1
1572.0566666666666,24,2272.07,177.0,1,7,0,0,1
2573.670833333333,12,1178.38,360.0,1,3,1,1,0
2573.670833333333,12,1178.38,361.0,2,3,1,1,0
2573.670833333333,16,1178.38,363.0,1,3,1,1,0
774.405,33,3984.41,75.0,0,5,0,0,1
774.405,35,3984.41,76.0,1,5,0,0,1
774.405,33,3984.41,78.0,1,5,0,0,1
774.405,33,3984.41,81.0,0,5,0,0,1
2667.44,4,1033.32,322.0,2,4,1,1,0
2667.44,4,1033.32,326.0,1,4,1,1,0
2667.44,0,1033.32,327.0,1,4,1,1,0
2667.44,4,1033.32,328.0,1,4,1,1,0
1990.9325,17,1263.77,219.0,1,3,0,0,1
1821.729671629239,16,1263.77,226.0,2,3,0,0,1
4639.9625,18,2322.34,90.0,0,2,0,0,1
4639.9625,18,2322.34,91.0,1,2,0,0,1
4639.9625,23,2322.34,92.0,0,2,0,0,1
4639.9625,13,2322.34,95.0,0,2,0,0,1
1044.9166666666667,49,4973.13,119.0,0,6,0,0,1
1044.9166666666667,47,4973.13,122.0,1,6,0,0,1
1044.9166666666667,47,4973.13,123.0,1,6,0,0,1
1044.9166666666667,47,4973.13,126.0,1,6,0,0,1
10266.323333333334,29,875.3,301.0,0,3,1,1,0
10266.323333333334,29,875.3,302.0,0,3,1,1,0
10266.323333333334,29,875.3,304.0,0,3,1,1,0
10266.323333333334,29,875.3,305.0,0,3,1,1,0
1545.775,1,1976.34,173.0,1,7,0,0,1
1545.775,6,1976.34,178.0,1,7,0,0,0
1545.775,9,1976.34,179.0,1,7,0,0,1
1853.000833333333,14,904.86,345.0,2,4,1,1,0
1853.000833333333,14,904.86,348.0,1,4,1,1,0
1853.000833333333,14,904.86,349.0,2,4,1,1,0
1853.000833333333,14,904.86,350.0,2,4,1,1,0
1853.000833333333,14,904.86,352.0,2,4,1,1,0
6089.731592319862,17,1149.63,102.0,2,6,0,0,0
6089.731592319862,19,1149.63,105.0,2,6,0,0,1
1474.4975,3,750.94,338.0,2,3,1,1,0
1474.4975,3,750.94,343.0,2,3,1,1,0
1474.4975,3,750.94,345.0,2,3,1,1,0
8510.73,26,108.67,212.0,1,6,0,0,1
8510.73,26,108.67,214.0,1,6,0,0,1
8510.73,26,108.67,215.0,2,6,0,0,1
1621.365,24,1403.86,124.0,0,2,0,0,1
1621.365,29,1403.86,127.0,0,2,0,0,1
1621.365,20,1403.86,128.0,0,2,0,0,1
1621.365,24,1403.86,130.0,0,2,0,0,1
4920.44,15,977.18,225.0,1,1,0,0,1
4920.44,15,977.18,226.0,1,1,0,0,1
4920.44,10,977.18,230.0,1,1,0,0,0
4920.44,15,977.18,231.0,1,1,0,0,1
2808.2000000000007,9,1369.66,310.0,1,3,0,1,0
2808.2000000000007,10,1369.66,311.0,1,3,0,1,0
2808.2000000000007,1,1369.66,312.0,1,3,0,1,0
2808.2000000000007,6,1369.66,313.0,0,3,0,1,0
3002.0033333333336,51,2307.83,189.0,0,2,0,0,1
3002.0033333333336,56,2307.83,190.0,0,2,0,0,1
3002.0033333333336,56,2307.83,191.0,1,2,0,0,1
2058.9566666666665,21,203.18,113.0,1,3,0,0,0
3778.879166666667,4,1231.5,333.0,1,2,1,1,0
3778.879166666667,4,1231.5,336.0,1,2,1,1,0
3778.879166666667,4,1231.5,337.0,1,2,1,1,0
3778.879166666667,4,1231.5,339.0,1,2,1,1,0
3778.879166666667,4,1231.5,340.0,1,2,1,1,0
10873.2425,9,929.64,268.0,1,4,1,1,0
10873.2425,9,929.64,271.0,1,4,1,1,0
10873.2425,9,929.64,272.0,0,4,1,1,0
10873.2425,9,929.64,273.0,0,4,1,1,0
1682.4025,49,4384.76,3.0,1,7,0,0,1
1682.4025,49,4384.76,5.0,1,7,0,0,1
1682.4025,49,4384.76,6.0,2,7,0,0,1
1682.4025,49,4384.76,8.0,2,7,0,0,1
1682.4025,49,4384.76,10.0,2,7,0,0,0
5176.86,12,340.42,189.0,1,1,0,0,0
5176.86,12,340.42,192.0,1,1,0,0,1
1575.3458333333335,22,116.02,205.0,1,4,0,0,1
1575.3458333333335,23,116.02,206.0,1,4,0,0,1
1575.3458333333335,20,116.02,211.0,1,4,0,0,1
1575.3458333333335,22,116.02,212.0,1,4,0,0,1
1276.6241666666667,9,1362.09,366.0,2,3,1,1,0
1276.6241666666667,9,1362.09,367.0,2,3,1,1,0
1276.6241666666667,9,1362.09,369.0,2,3,1,1,0
1276.6241666666667,9,1362.09,370.0,2,3,1,1,0
1276.6241666666667,9,1362.09,371.0,1,3,1,0,0
1989.9841666666664,26,1223.3,345.0,2,4,1,1,0
1911.8332469161533,21,1223.3,347.0,2,4,1,0,0
1911.8332469161533,26,1223.3,349.0,1,4,1,1,0
1911.8332469161533,26,1223.3,351.0,2,4,1,1,0
1911.8332469161533,26,1223.3,352.0,1,4,1,1,0
3520.4125,28,4601.39,55.0,1,6,0,0,1
3520.4125,28,4601.39,56.0,1,6,0,0,0
3520.4125,28,4601.39,62.0,1,6,0,0,1
812.6367936563278,48,3038.04,97.0,1,8,0,0,1
812.6367936563278,43,3038.04,98.0,1,8,0,0,0
1901.809166666667,20,1091.42,364.0,1,3,0,0,1
1901.809166666667,20,1091.42,365.0,1,3,0,0,1
5739.938333333333,18,541.54,194.0,1,5,0,0,1
5739.938333333333,22,541.54,196.0,1,5,0,0,1
5275.366666666666,33,3057.46,105.0,1,6,0,0,0
5275.366666666666,33,3057.46,106.0,1,6,0,0,1
5275.366666666666,28,3057.46,107.0,1,6,0,0,1
5275.366666666666,33,3057.46,108.0,1,6,0,0,1
749.1245833333335,45,4301.98,129.0,1,9,0,0,1
749.1245833333335,45,4301.98,131.0,1,9,0,0,1
749.1245833333335,45,4301.98,133.0,1,9,0,0,1
749.1245833333335,48,4301.98,135.0,1,9,0,0,1
1058.3229166666667,22,107.8,250.0,0,3,1,1,0
1058.3229166666667,21,107.8,252.0,1,3,1,1,0
1058.3229166666667,21,107.8,253.0,0,3,1,1,0
1058.3229166666667,21,107.8,254.0,0,3,1,1,0
1058.3229166666667,21,107.8,256.0,0,3,1,1,0
1058.3229166666667,21,107.8,257.0,0,3,1,1,0
3104.813333333333,35,2443.51,215.0,1,2,0,0,0
3104.813333333333,35,2443.51,216.0,0,2,0,0,1
3104.813333333333,34,2443.51,217.0,0,2,0,0,1
3104.813333333333,35,2443.51,218.0,0,2,0,0,1
3104.813333333333,35,2443.51,219.0,0,2,0,0,0
3104.813333333333,35,2443.51,221.0,0,2,0,0,1
8974.8925,28,1262.11,146.0,1,5,0,0,1
8974.8925,28,1262.11,148.0,1,5,0,0,1
8974.8925,29,1262.11,149.0,1,5,0,0,1
8974.8925,29,1262.11,151.0,1,5,0,0,1
3821.7,55,2313.6,183.0,0,7,0,0,1
3821.7,55,2313.6,187.0,0,7,0,0,1
4335.875,19,1697.98,131.0,0,4,0,0,1
4335.875,19,1697.98,132.0,0,4,0,0,1
4335.875,16,1697.98,133.0,0,4,0,0,1
4335.875,19,1697.98,136.0,0,4,0,0,1
4335.875,19,1697.98,137.0,0,4,0,0,1
4335.875,19,1697.98,138.0,0,4,0,0,1
1069.7033333333334,26,1398.28,203.0,0,8,0,0,1
977.9595938644868,26,1398.28,204.0,1,8,0,0,1
977.9595938644868,26,1398.28,206.0,0,8,0,0,1
977.9595938644868,26,1398.28,208.0,0,8,0,0,1
977.9595938644868,26,1398.28,210.0,0,8,0,0,1
3197.725,31,3813.35,46.0,0,6,0,0,1
3197.725,31,3813.35,50.0,1,6,0,0,1
3197.725,28,3813.35,51.0,1,6,0,0,1
3197.725,34,3813.35,52.0,1,6,0,0,1
14866.446666666665,6,485.78,223.0,1,4,1,1,0
14866.446666666665,6,485.78,224.0,1,4,1,1,0
14866.446666666665,10,485.78,226.0,1,4,1,1,0
14866.446666666665,1,485.78,227.0,1,4,1,1,0
14866.446666666665,6,485.78,228.0,1,4,1,1,0
14866.446666666665,6,485.78,230.0,2,4,1,1,0
5913.69,11,347.58,362.0,0,1,0,1,0
5913.69,11,347.58,364.0,0,1,0,1,0
5913.69,11,347.58,365.0,1,1,0,1,0
1011.5766666666668,21,2079.47,161.0,0,8,0,0,1
1011.5766666666668,22,2079.47,163.0,0,8,0,0,1
1011.5766666666668,21,2079.47,164.0,0,8,0,0,1
7647.7375,5,540.26,291.0,2,4,1,1,0
2270.375,21,1872.17,166.0,0,7,0,0,1
2270.375,26,1872.17,170.0,0,7,0,0,1
2270.375,21,1872.17,171.0,1,7,0,0,1
2270.375,21,1872.17,172.0,0,7,0,0,1
2241.994166666667,7,1112.8,289.0,2,2,1,1,0
2241.994166666667,6,1112.8,290.0,2,2,1,1,0
2241.994166666667,6,1112.8,291.0,2,2,1,1,0
2211.5075,21,846.41,141.0,1,5,0,0,1
2211.5075,21,846.41,142.0,1,5,0,0,1
2211.5075,19,846.41,143.0,1,5,0,0,1
2211.5075,26,846.41,144.0,1,5,0,0,1
2211.5075,17,846.41,146.0,1,5,0,0,1
2211.5075,21,846.41,147.0,1,5,0,0,1
2919.6808333333333,13,90.18,196.0,1,4,0,0,1
2919.6808333333333,13,90.18,199.0,1,4,0,0,1
2919.6808333333333,13,90.18,200.0,1,4,0,0,1
2919.6808333333333,13,90.18,202.0,1,4,0,0,1
2919.6808333333333,13,90.18,203.0,1,4,0,0,0
4940.0216666666665,16,244.69,295.0,1,1,0,0,1
4940.0216666666665,20,244.69,296.0,1,1,0,0,1
4940.0216666666665,18,244.69,298.0,1,1,0,0,1
4940.0216666666665,18,244.69,300.0,1,1,0,0,1
4940.0216666666665,18,244.69,302.0,1,1,0,0,1
1794.1975,6,2686.5,188.0,0,6,0,0,1
1794.1975,10,2686.5,190.0,0,6,0,0,1
1794.1975,10,2686.5,191.0,0,6,0,0,1
1794.1975,10,2686.5,193.0,0,6,0,0,0
1766.8066666666666,28,346.64,291.0,1,2,0,1,0
1766.8066666666666,28,346.64,293.0,1,2,0,1,0
1766.8066666666666,28,346.64,294.0,0,2,0,1,0
2844.2875,20,1497.12,185.0,1,5,0,0,0
2844.2875,20,1497.12,187.0,1,5,0,0,1
2844.2875,20,1497.12,190.0,1,5,0,0,1
6134.536666666668,62,2684.09,117.0,0,8,0,0,0
6134.536666666668,62,2684.09,119.0,0,8,0,0,1
6134.536666666668,62,2684.09,120.0,0,8,0,0,0
6134.536666666668,64,2684.09,121.0,1,8,0,0,1
6134.536666666668,62,2684.09,123.0,0,8,0,0,1
13943.246666666664,14,254.2,212.0,2,4,1,1,0
13943.246666666664,10,254.2,213.0,2,4,1,1,0
13943.246666666664,14,254.2,214.0,1,4,1,1,0
13943.246666666664,19,254.2,215.0,2,4,1,0,0
13943.246666666664,14,254.2,216.0,1,4,1,1,0
13943.246666666664,14,254.2,218.0,2,4,1,1,0
9320.806666666664,17,337.64,190.0,2,1,1,1,0
9320.806666666664,21,337.64,193.0,1,1,1,1,0
9320.806666666664,21,337.64,195.0,1,1,1,1,0
9320.806666666664,19,337.64,196.0,2,1,1,0,0
6205.197499999998,8,509.49,204.0,1,4,0,0,1
6205.197499999998,8,509.49,205.0,1,4,0,0,0
6205.197499999998,8,509.49,207.0,1,4,0,0,1
6205.197499999998,8,509.49,208.0,1,4,0,0,1
6205.197499999998,8,509.49,209.0,1,4,0,0,1
1373.88,24,2711.86,165.0,1,8,0,0,1
1373.88,26,2711.86,168.0,0,8,0,0,1
2167.204166666667,30,4.61,258.0,1,3,0,0,1
2167.204166666667,30,4.61,259.0,1,3,0,0,0
2167.204166666667,27,4.61,261.0,1,3,0,0,1
2167.204166666667,30,4.61,262.0,1,3,0,0,1
6912.688333333333,12,1192.96,273.0,2,2,1,1,0
6912.688333333333,8,1192.96,274.0,2,2,1,1,0
6912.688333333333,8,1192.96,279.0,1,2,1,1,0
9109.15,7,115.82,393.0,1,4,0,1,0
9109.15,5,115.82,397.0,2,4,0,0,0
9109.15,7,115.82,398.0,2,4,0,1,0
